序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
65,可怜的翔飞人！为什么两届奥运会结果是那么的一致！ ​​​​,否,,2012-08-07 17:53,转发,1,赞,UC浏览器Android,https://weibo.com/2752475273/yw4KV47dL
66,转发微博,是,最大火星车“好奇号”成功着陆，好奇号可以去找勇气号喽 ​​​​,2012-08-06 13:49,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yvTJdg6vr
67,转发微博,是,【央视08奥运女主持沈冰从政 任中央政法委信息中心副主任】O网页链接央视美女主持沈冰淡出电视圈已久，近期她以中央政法委信息中心副主任身份现身参与调研。沈冰曾在2002年韩日世界杯期间任央视《你好，世界杯》栏目主播，08年北京奥运会期间也曾担任央视奥运女主播。 ​​​​,2012-08-06 13:48,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yvTJ8wiLa
68,射手新娘,是,新娘的背影真美丽啊「@渣蜀黍 」 ​​​​,2012-08-06 13:32,1,1,赞,微博 weibo.com,https://weibo.com/2752475273/yvTCphQAr
69,转发微博,是,网友吐槽：中国好声音哈林是来做主持人的，杨坤是来做宣传的，那英是来唠嗑的，刘欢是来开家长会的，华少简直就是来卖凉茶的。[转] ​​​​,2012-08-06 13:31,1,1,赞,微博 weibo.com,https://weibo.com/2752475273/yvTBYoWLT
70,我觉得理应如此判罚，申诉是在侮辱自己，他们这么做对得起球迷吗？有悖体育道德精神！但是我觉得这一切的一切都应该是李永波授意的，再次说明这不是第一次了！！,是,【李永波道歉】中国羽毛球队总教练李永波１日就中国女双组合于洋／王晓理因消极比赛，被世界羽联取消比赛资格一事，接受了新华社、中央电视台等媒体的联合专访。“如今世界羽联已经做出决定，我作为总教练，确实觉得要向球迷和全国观众说对不起。” @界-咸鱼 @绯色-流年 ​​​​,2012-08-02 10:54,转发,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yvgSb0LcE
71,//@宜居密云: 难得一见的彩虹，为美丽的密云增加了一抹秀色//@不老屯_苏乐: 美丽的地方-----我的家乡@FM887杜丽华 @平安北京 @宜居密云,是,@不老屯_苏乐 @北京发布 @聆听-微笑 @宜居密云  多少年都没见过彩虹咯 我在:2滨河路 ​​​​,2012-08-02 10:45,1,评论,赞,微博 weibo.com,https://weibo.com/2752475273/yvgOODuYz
72,深圳一女子街头遛“草泥马” 网友称很霸气（图） - 带宠物上街很常见，遛狗遛鸟神马的都是浮云，你见过有人遛“草泥马”吗昨日14时20分许，有网友晒微博，称一女子正牵着一头“草泥马”在华强北商业区遛街，现场有不少市民... O网页链接 ​​​​,否,,2012-08-02 10:44,转发,评论,赞,南都Daily,https://weibo.com/2752475273/yvgOr2iS9
73,焦刘洋夺得女子200米蝶泳冠军，取得中国代表团第17枚金牌。 O网页链接 ​​​​,否,,2012-08-02 06:11,转发,评论,赞,分享按钮,https://weibo.com/2752475273/yvf1BDqz2
74,轩辕一出，谁与争锋，通过测试，我穿越到轩辕剑里将是陈靖仇，还不错嘛！@桌上的文竹 @wo123 @娜很幸福and娜很快乐 ，你们穿越到轩辕剑里，不会是最终大boos吧!这样我会觉得很没有挑战性。来看一下：O网页链接 ​​​​,否,,2012-08-01 15:00,转发,评论,赞,每日Q测试,https://weibo.com/2752475273/yv93MmY57
